Post URL,Primary Hashtag,Username,Caption,Top Comments,Scam?,Notes/Flag
https://www.tiktok.com/t/ZTkFEuvmQ/,#health,@ravmalik,Your doctor won't tell you about this! #health #fyp #fatloss #weightloss #cravings #hormones,"Sounds like your speaking to me directly. Part 2 please (3,094 likes) | I'm 2 weeks in... No wheat, rice, bread, gluten. What am I eating? Protein, veggies, healthy fats. I feel better. (1,275 likes) | Everyone on my fyp is talking about insulin imbalance but no one is telling how to fix it (969 likes) | Longest sales pitch in the world (338 likes)",Yes,"Your doctor won't tell you about this! + ""Teaching you to correct not inject""  explicit anti-medicine messaging targeting people who may need insulin. 3.1M followers amplifying at scale. Sells paid health system via DM funnel. Top comment (338 likes) identifies it as a sales pitch. One of the highest-risk posts in the dataset given the diabetic audience."
https://www.tiktok.com/t/ZTkFEhCv4/,#homeremedies,@karl_the_creator,They don't want you to know  #homeremedies #hollisticwellness #homeremedy #tiktokmademebuyit,"What about boldness  (1 like) | the sun, exercise, diet, rest friends self respect (2 likes) | Will it cure my bowel stricture and obstructions (0 likes)",Yes,"THE DOCTORS DONT WANT YOU TO KNOW THIS  strongest anti-establishment phrase in the dataset. TikTok Shop affiliate. Explicit UGC-for-hire creator (""Karl.ugc@outlook.com,"" ""UGC examples"" playlist). General lifestyle product reviewer with no health background making health claims. Commenter asking if product can cure bowel strictures gets no correction."
https://www.tiktok.com/t/ZTkFEBfKD/,#digestiveenzymes,@kendra_schultz,Being able to eat and not worry what my plans are the rest of the day is so worth it!! #digestiveenzymes #healthtip #bloating,When do u take the supplement!? (2 likes) | I thought you said your transformation wasn't from digestive enzymes (16 likes) | Thinking about trying these! Glad to see somebody with real results! (1 like) | Are there any scary side effects to this? (1 like),Yes,"Before/after bloating photo. Key comment (16 likes): ""I thought you said your transformation wasn't from digestive enzymes""  community catching a story inconsistency. NASM CPT is a fitness credential, not GI/nutrition. ""Certified Nutrition Coach"" is not a licensed credential. Directs to specific supplement search without explicit disclosure."
https://www.tiktok.com/t/ZTkFEaTt8/,#digestiveenzymes,@simpliesymone,These are the cheat code nobody ever told you about for weight loss! I don't skip a day of these!! #digestiveenzymes #digestivehealth #prebiotics #probiotics #guthealth,Wait what? Just be taking digestive enzymes? (3 likes) | So you just take one a day for two weeks your tummy goes in but does this also help for c section mamas (41 likes) | I ain't went to the bathroom in 5 days. Took one and went 3 hours later! Now let's hope I lose some belly with these,Yes,"2 week difference with 1 pill!!!!  extreme timeline claim. Digestive enzymes do not cause weight loss. TikTok Shop affiliate, bio self-identifies as ""TTS Affiliate ."" Comments include C-section recovery patients seeking medical guidance. Same digestive enzyme weight loss template as post #90."
https://www.tiktok.com/t/ZP8bnQkyR/,#cortisolimbalance,@hannnahhmc,"Do you NEED supplements to balance cortisol? No you dont, but it sure helps. Do you need running shoes to run a marathon? No, but it sure helps. I have a 25% off code loaded for you in the  #cortisolimbalance #holistichealing #hormonehealth","genngraves: Do you have recommendations for the supplements you've used? (13 likes) | Mikayla Corbett: I also believe that I am coming off high cortisol. I feel nauseas a lot, previous panic attacks, anxiety, fears etc. where do I start?? (8 likes) | Dustin Hadrava: Super greens are so worth looking into  (1 like)",Yes,Wellness/homeschool creator with no health credentials. Promotes cortisol supplements with a 25% affiliate discount code. Unsubstantiated claim that supplements help cortisol and weight loss. TikTok Showcase present. Classic affiliate + health claim formula.
https://www.tiktok.com/t/ZP8bn5NXb/,#cortisolweightloss,@tiacatalina,"Part 1 | Replying to @theushasthat im always gonna put y'all on, promise  5 ways to lower your cortisol level coming right up! #cortisollevels #cortisol #cortisolbelly #cortisolimbalance #cortisolcontrol #weightloss #acnetreatment #wellness #wellnesstips","adrienne agana: i did my thesis on the importance of the circadian rhythm for our hormones!! thank you so much for adding morning walks and especially BLUE LIGHT!! (188 likes) | Mylittlefarm: I never understand the ""sunlight in the morning"" like I live Ireland we see the sun like 5 times a year  (378 likes) | Tia (Creator): no sun? No problem! Sun lamp is literally the best thing to happen to me when in london and boston winters. 10000/10 fr. (reply)",No,"No credentials, but the actual content is lifestyle tips only: morning walks, sunlight exposure, reducing blue light  no product sold, no affiliate links. Comment section includes a viewer who wrote a thesis on circadian rhythms validating the tips. Informational and not selling anything."
https://www.tiktok.com/t/ZP8bn5NXb/,#cortisolweightloss,@josee.soleil,"When all the things you think will work, stop working... #cortisol #adrenalfatigue #intermittentfasting #last10pounds #postpartumbody","Makayla: Magnesium glycinate  I've done all those things for ever but once I started taking that supplement I started losing weight RAPIDLY. Like a week in I started noticing it. (552 likes) | Niki: Intermittent fasting is the only thing that helped me lose weight. I dropped 10 lbs in 1.5 months! (63 likes) | Kevin: What exactly is a ""degree in science""? (45 likes)",Yes,"Lost 15 pounds of cortisol  cortisol is a hormone, not a weight category. Uses #adrenalfatigue, a term not recognized as a clinical diagnosis. Creator implies a ""degree in science"" but a commenter directly questions what that means. Stan.store subscription. Top comment promotes rapid weight loss from magnesium glycinate and creator doesn't correct it."
https://www.tiktok.com/t/ZP8bnm1od/,#cortisolweightloss,@waldorfwellness1,in bio for Happy Hormone Pack #cortisol #bellyfat #cortisolcontrol #hormone #hormoneimbalance #perimenopausehealth #menopause #menopausesupport,WhiskeyBent: Holly smokes!!! $191.00 for a month! I need to do more research on this. (27 likes) | JAS: you know its expensive if it takes sooo long to get to the point.  (107 likes) | Lovesherald: info is halfway into the video (8 likes),Yes,"Sells own branded ""Happy Hormone Pack"" for $191/month, claiming it lowers cortisol and burns belly fat. No credentials (bio: ""Hormone Help & Weight Loss""). Comments note the information is buried deep in the video to force viewers toward the product link. Own-brand supplement + unsubstantiated health claim pattern."
https://www.tiktok.com/t/ZP8bnuSjg/,#cortisolweightloss,@project.s.lifestyle,"How to know if you have ""cortisol belly"" and how to fix it  Head to the  in my profile for personalized help #greenscreenvideo #greenscreen #cortisolbelly #highcortisol #highcortisolhelp #weightlosstips #weightlosscoach",Ashley_BWWR: Can a hysterectomy have anything to do with cortisol belly? (4 likes) | Katina: What if i dont even feel stressed  (44 likes) | user7631426760061: Do you recommend a supplement as well? (4 likes),Yes,"Cortisol belly is a pseudoscientific concept with no clinical definition. Self-titled ""Weight Loss Coach""  not a licensed credential. Funnels to paid personalized coaching. A commenter asks whether a hysterectomy could cause cortisol belly, treating this as medical advice. 557K followers."
https://www.tiktok.com/t/ZP8bn5Sad/,#cortisolface,@mandanazarghami,Part 2 | 3 holistic hacks to get rid of that cortisol face  #wellness #cortisol #cortisolface #insulin #insulinresistance #weightloss #weightmanagement #health #greentea #applecidervinegar #celeryjuice #holistic #holistichealth,Sofia Luu: does it have to be warm water or does it work with cold or room temperature water too? (4 likes) | Chantelle: Green tea first thing of a morning makes me nauseous (96 likes) | 1Lizvet: Can you drink the acv water same day as drinking green tea? (41 likes),Yes,"Cortisol face has no clinical basis. Claims green tea, ACV, and celery juice will eliminate it  no evidence. Miami lifestyle creator managed by a talent agency (thedigitaldept.com). TikTok Showcase present. 467.9K followers. Comments show viewers taking the claims at face value and asking about exact protocols (water temperature, which drinks to combine)."
https://www.tiktok.com/t/ZP8bn9BTs/,#lymphaticdrainage,@tlynanxio,"Facial dry brushing and gua sha have been my go-to for a quick, natural glow. They help with lymphatic drainage, reduce puffiness, and give your jawline that snatched, sculpted look without any irritation. #lymphaticdrainage #drybrushing #guasha #antiaging #tiktokshopcreatorpicks",Donatella: Oh u sold the hell out of this (90.8K likes) | Tallulah: Gua sha is much better. Theres a reason they've been around for centuries. (844 likes) | Kelly: I just don't understand why a brush would be more sanitized then a guasha? (770 likes),Yes,"Explicit UGC-for-hire creator (ugc email in bio, ""TTS Bestie"" identity). TikTok Shop affiliate for a Lymphatic Drainage Dry Brush. Claims the brush provides lymphatic drainage and sculpts the jawline  unsubstantiated. Top comment with 90.8K likes says ""Oh u sold the hell out of this""  the audience itself is naming the sales tactic."
https://www.tiktok.com/t/ZP8bnCmU8/,#lymphaticdrainage,@nikkicocobeauty,lymphatic drainage is my number one glow up tool we should all be using,Chantelle CMA: Does this actually work? I've tried things on here that don't  (272 likes) | harlemdiva425: UHMMMM ALL YOU NEED IS A GUA SHA NOT ANOTHER SUPPLEMENT TO CONSUME!!! (49 likes) | Maddie: Ok but does this actually work (8 likes),Yes,"Selling ingestible ""Org Lymphatic Support Herbal"" supplement drops via TikTok Shop (186K sold). Claims oral drops provide lymphatic drainage. No credentials. Comment section is notably skeptical  top commenter explicitly questions why you'd take a supplement instead of just using a gua sha. Profile shows a pattern of lymphatic drop promotion."
https://www.tiktok.com/t/ZP8bnPfm9/,#lymphaticdrainage,@charnettebyoga,"I'm gonna say it...Most people use lymphatic drainage tools wrong. Once I learned the right way my body stopped holding water. Perfect for debloating, sculpting waist, cellulite, recovery and muscle relief #lymphaticdrainage #lymphaticmassage #bodysculpting #waterretention #debloat","Narcissus: My Cart is $9,356  (849 likes) | RootLabs: Lymphatic drainage discourse is the wellness hill everyone dies on and nobody does correctly (1 like) | I Am Skyla Star: How long you used it and how many days a week",Yes,"Yoga teacher making physiological claims outside her scope: device stops body from holding water, sculpts waist, reduces cellulite. TikTok Shop affiliate for FEEJOY Handheld Body Massager. Top comment (849 likes) jokes about a $9,356 cart total  reflects the impulsive buying these posts drive. A separate commenter notes that lymphatic drainage is widely misunderstood and misapplied on TikTok."
https://www.tiktok.com/t/ZTks4dx4b/,#cortisolbelly,@miaadorabeauty,Part 5 | 7 Ways to Lose Cortisol Belly Fat - by mom x4,nikkileo13: Ok what's the 7 things to do to rid the hormone belly fat (52 likes) | katrinachillas726: how much? (6 likes) | Kristin Vensel: Where is your fabulous skirt from please (44 likes),Yes,"Claims 'Retired Internal Med RN, Certified Hormone Coach' — neither verified in bio. Promotes FemEnergy Academy paid program via link in bio. DM-gating ('DM me: STACK') and subscription upsell. Pseudoscience framing: 'stubborn belly fat you got hormone issues.' No clinical evidence cited. Classic credential-washing + coaching funnel. 265.6K followers, 1.6M likes."
https://www.tiktok.com/t/ZTks4NToa/,#highcortisoltips,@hormone.health.care,3 supplements to rebalance cortisol and lose belly fat,Jackie Smith Sablows: What are the supplements? (38 likes) | Bethsy: What are the 3 supplements?! (20 likes) | Rachel Escobar: Feel better (1 like),Yes,No credentials. Bio says only 'Cortisol Balance + Hormone Health.' Withholds supplement names to drive comment engagement (comment-drop funnel: 'Drop HORMONE & I'll send you...'). Symptom-checklist posts designed to create health anxiety and push followers to link in bio (msha.ke/hormoneglowup). No clinical sourcing. 303.8K followers.
https://www.tiktok.com/t/ZTks4YgFU/,#hormonebalance,@aminathepharmacist,How to get rid of a HORMONAL BELLY — I lost 20kg (44lbs) within one year of giving birth... all I honestly did was take my @thepharmacistbeauty Hormone Balance supplements. Back in stock next week! Link in bio to sign up to the wait list.,"Rajvinder Kaur Pradh: Heard it all now ""hormonal belly"" (100 likes) | efaa: mine is alcohol belly but i never drinking alcohol (404 likes) | k@li: i have a alcohol belly apparently but i dont really drink (0 likes)",Yes,"Pharmacist credential used to legitimize own supplement brand (@thepharmacistbeauty). Direct conflict of interest. Personal testimonial ('all I did was take my supplements') presented as medical evidence. Artificial scarcity tactic ('sell out within a few hours'). Waitlist funnel via link in bio. TikTok verified. 278K followers, 7.7M likes."
https://www.tiktok.com/t/ZTks4Y2Ns/,#supplementsforcortisol,@thewellnesspharm,"HORMONE BALANCE IS IN! Science backed supplements that lower chronic, high cortisol — told by a pharmacist. How you can control your cortisol levels with supplements.","krish.mish: Magnesium glycinate is amazing!! slept like a baby for the first time in YEARS!! (1,282 likes) | milenabini_: I drink nello super calm every night... It definitely works (360 likes) | Tabmart68: Magnesium Glycinate gives me anxiety and no sleep... it had the opposite effect on me (289 likes)",Yes,"'Your Holistic Pharmacist' framing blurs licensed credential with wellness influencing. Stan.store + TikTok Showcase + Subscription = multi-stream revenue from health content. 'Science backed' claim with no citations. 304.1K followers, 5.1M likes. Comment section shows contradictory user outcomes (1,282 likes for positive vs 289 for adverse effect), undermining one-size-fits-all framing."
https://www.tiktok.com/t/ZTksXKHNT/,#guthealth,@drsarubala,"4 things to try if you're constantly bloated — replying to @nkdot44 ""I look 6 months after a damn cup of coffee""","momma boss: What do you mean by ""bitters""? (10 likes) | CB: bitters were so hard for me to take! (6 likes) | Liz Markey: Bitters made me feel worse. Felt more acid and nausea (1 like)",No,"ND (Naturopathic Doctor), disclosed in bio. Recommends bitters for bloating, a plausible herbal remedy. Responds helpfully to adverse comments (suggests alternatives). No product link in this video. Monetization exists but not activated here. Credential is real but non-MD scope."
https://www.tiktok.com/t/ZTks4LCXP/,#cortisolbelly,@theworkoutwitch,"cortisol belly explained — lose weight in your stomach by lowering your cortisol, release stress & stored trauma in 30 days (link on profile)","Belè: How would one release cortisol (53 likes) | Ana Michelle: That's me no matter how healthy I eat and working out (28 likes) | Rudecunt69: Okay, how do you release cortisol? (8 likes)",Yes,"No credentials. Claims cortisol belly can be reduced by 'releasing stored trauma in 30 days.' Pseudoscientific somatic framing. Bio claims '240,000 students // 99% success rate' with no verification. Funnels to paid program. 2.3M followers, 40.6M likes. Comment section shows audience confused about the mechanism, suggesting content creates anxiety without actionable guidance."
https://www.tiktok.com/t/ZTks4MUfP/,#cortisolbellygone,@miaadorabeauty,Melt Belly Weight from Cortisol For Good! By mom x4 — (Nervous System Healing),"Violeta: I have experienced these types of patterns my entire life, and my cortisol levels are high (5 likes) | Emmy Chavez De Moreno: my body and the mess in my environment and my broken marriage, my health are all a reflection of the mess inside of me (1 like) | Effie.asante: Loving this (1 like)",Yes,"Second entry from @miaadorabeauty. Adds nervous system + manifestation framing to weight loss. Hashtags include #manifestweightloss, #lawofassumption, #feminineenergy. Comments show audience internalizing body shame ('my broken marriage and health are a reflection of the mess inside of me'). Same FemEnergy Academy funnel as first entry."
https://www.tiktok.com/t/ZTks4MrVD/,#menopausebellyfat,@taniadee,5 breakfast foods to add to your program to help reduce cortisol!,Yve Vander: Are eggs really wise with the cholesterol? Mine is slightly high and I'm struggling with eggs (1 like) | leash0918: I wish so badly that I liked chia seeds and avocado... It's unfortunate because they're so beneficial (7 likes) | Krys: I have insulin resistance do you have any foods that can help with this (0 likes),Yes,Self-titled 'Menopause Fat Loss Coach.' No clinical credential. Responds to a cholesterol concern ('Eggs are healthy if pasture raised!!') without disclaimer or doctor referral. Ignores insulin resistance question in comments. Subscription + Series monetization. Hashtags include #menopausesupplements.
https://www.tiktok.com/t/ZTks4LjeT/,#cortisol,@graceful.wellness,Why fat accumulates around your stomach and is so hard to lose when you're stressed,Autumn_ss: I think it's so interesting the impact stress and emotion/mental loads impact our bodies! I tend to drop weight when stressed though completely unintentionally (121 likes) | Erin: This was so easy to understand! Slayed (178 likes) | user8341970805330: How can I stabilize my cortisol high in the am (0 likes),No,"Self-described 'Holistic Nutritionist.' No licensed dietitian credential. This video explains cortisol-belly fat mechanism without pushing a product. Creator responds conversationally, engages with a challenging comment. Monetization present elsewhere but not activated here."
https://www.tiktok.com/t/ZTks4MkFT/,#naturopathicdoctor,@drbisleen,3 of the Best Ways to Lower Cortisol in Women — activates the vagus nerve,"Dr. Bisleen Attli, ND (Creator): ***For the last tip I forgot to say ""DON'T"" before it aha 😂 | kalkidan: 🥰🥰🥰 (first comment)",No,ND + CBT-Certified. Most robust credential set in non-scam tier. Bio transparent: '1000+ patients supported.' Focuses on vagus nerve/nervous system regulation. Self-corrects error in comments immediately. No supplement push. Links to professional practice site (drbisleenattli.com). 48.6K followers.
https://www.tiktok.com/t/ZTks4rJEN/,#highcortisol,@xo_re.t.ii,"Stress belly is literally the worst 😩 — ""Let me be the one to tell you this, you didn't gain weight that's just your cortisol belly showing up""",Jennifer: It's so annoying (4 likes) | Sazzywengz: Girllll where have you been I have missed watching your content (5 likes) | Maelle: The girls are sitting 😍 (1 like),Yes,"No credentials. Bio: 'Romanticizing everyday luxury.' Cortisol belly used as body-image reassurance ('you didn't gain weight'). Discourages consulting a doctor. Showcase + Subscription monetization. 47.4K followers, 1.7M likes."
https://www.tiktok.com/t/ZTks4BYBb/,#pcos,@pcos.weight.loss,"PCOS Glowup Series: My 5 top tips to lower cortisol with PCOS! Let me know in the comments if you struggle with cortisol symptoms like moon face, weight gain and chronic fatigue.",K: Uggh i love how all the pcos girlies are coming together to help each other 🥺🥰 (69 likes) | KWhitten86: Night time routine please! (16 likes) | K: Taking notes I need to ace this test (13 likes),Yes,"Claims 'PCOS Dietitian + Fellow Cyster' — dietitian credential unverified in bio. Promotes 'The PCOS Weight Loss Method' paid program. '1-2 lbs per week' claim without citation. Parasocial community framing ('PCOS girlies coming together') increases vulnerability. Targets women with a real medical condition. 1.3M followers, 25M likes."
https://www.tiktok.com/t/ZTks4fwBh/,#GlowUp,@ashleywarady,How to get rid of the bloat quick. I lost 10lbs in 10 days.,"noella: I lost 11 pounds in 5 days yall 😭 just from not drinking soda no more and drinking a gallon of water a day... It's crazy how fast it happened (2,576 likes) | Beth: If I drink 4 bottles of water over 3-4 days and limit salt I'll lose 6 lbs. our body's hold soooo much fluid (2,516 likes) | Boo: Legit stuck at 135 and want to be at 125 so badly (24 likes)",Yes,"No credentials. Bio links to Maxim Covergirl vote page. '10lbs in 10 days' claim likely water weight, presented as replicable method. Comments amplify harm: users report rapid loss from extreme restriction and share specific goal weights. Showcase monetization. Disordered eating concern."
https://www.tiktok.com/t/ZTks4bXNA/,#weightlosscoach,@project.s.lifestyle,The FASTEST way to lose 30 pounds — I help women lose weight without cutting out their favorite foods. Head to the link in my profile for personalized online coaching.,"Princess_M03: i wanna lose 30 pounds I weigh 162 right now (5,916 likes) | madelyn: i'm just trying to lose 8-10 pounds and keep it off long term 😭 (2,215 likes) | ROSE: there's no way I'm going to be able to drink 100+ Oz a day 😭 (984 likes) | BoujeeNegress: I'm 200lbs so I need to drink 100oz a day? (831 likes)",Yes,"Self-titled 'Weight Loss Coach.' No credential. 'FASTEST way to lose 30 pounds' with no timeline basis. Paid coaching funnel (linktr.ee/project.s.lifestyle). 562.7K followers, 7.2M likes. Comments show users sharing current weights publicly (162 lbs, 200 lbs) and distress about water targets. 175.4K likes, 1,056 comments on this video."
https://www.tiktok.com/t/ZTks4PuGr/,#weightlosschallengs,@project.s.lifestyle,20 tips to lose 20 lbs FAST — Rapid Fire Edition. Want to lose 20-50 lbs? Apply for coaching in my bio.,"Molly: I haven't lost weight on the scale, but I definitely look slimmer and skinnier... I even started taking more vitamins (948 likes) | underripe blackberry: Rome wasn't built in a dayyyy (923 likes) | Kirsten Eliza: Yes 20 pounds is all I want to lose (659 likes)",Yes,Second entry from @project.s.lifestyle. '20 tips to lose 20 lbs FAST' with direct coaching pitch in caption. 'QUICK DISCLAIMER' in video does not neutralize the rapid loss title claim. 33.2K likes. Reinforces prior entry's pattern.
https://www.tiktok.com/t/ZTks4g6oH/,#gymgirls,@dontworryaboutmeever,"Part 5 | Gym Girl Guide — ""As someone who has lost over 30 pounds before, this is exactly the top three things that I would do.""","ellielovestheks: I am not okay with it taking a long time (3,551 likes) | 3lloelle: i just need someone to break my heart again (1,001 likes) | Feeeeee: It's take me two months to almost lose 10lbs. Super frustrating at times but still know it's better than being 10lbs heavier (0 likes)",No,No credentials. Bio: 'Gym Brat.' Gives general gym tips based on personal experience ('as someone who has lost 30 pounds'). Not prescriptive. No supplement push or paid funnel activated in this video. Personal narrative framing.
https://www.tiktok.com/t/ZTks491Ef/,#Fitness,@emanliftss,3 tips that helped me lose weight quickly — I lost over 85 pounds on my weight loss journey. Lets lock in before summer is here.,Stan.: Let's say someone weigh 800lbs. They gotta eat 800lbs of protein? Jesus (641 likes) | J: chat how am I supposed to eat 315 grams of protein a day while staying under 1900 calories (10 likes) | Bobby: How do i eat 300 grams of protein lol (31 likes),Yes,No credentials. Bio promotes @ehplabs affiliate code + 1:1 coaching link. Dual monetization. Personal 85lb testimonial used as authority. Top comment (641 likes) mocks 1g/lb protein rule. Users struggling to reconcile 315g protein with 1900 calorie limit. Advice is being followed in potentially harmful ways without safety context.
https://www.tiktok.com/t/ZTks4SbY6/,#weightloss,@em.sheldon,"how to lose the weight quickly & SO easily — it truly all starts in your mind queens!! choose to think, act & FEEL like yo...","эКатя: Dude, I went on a diet, drank more water & did multiple daily workouts. I GAINED weight (873 likes) | Sahar_D_khan: but it takes so long 😭 why not happen over night 😂 (520 likes) | Sol: I used to get so caught up in what I wanted to achieve, but now I'm more focused on the journey... (462 likes)",Yes,"'Lose weight quickly & SO easily' combined with manifestation framing ('it all starts in your mind'). Pure lifestyle influencer, no credentials. TikTok algorithm routing to manifestation content ('subliminal method for manifesting'). Profile includes 'skinny girl' content. 8M views on this video. Talent agency represented (grail-talent.com). Top comment (873 likes) debunks the premise from personal experience."
https://www.tiktok.com/t/ZP8peCTjm/,#intuitiveeating,@dietfreedom,Intuitive eating sounds like this — intuitively eating my packed lunch,"Sandra: I would eat my lunch and McDonalds 😭 (6,004 likes) | Lmfield: My coworkers who say no I'm on a diet or I can't have fries... I want to just hug them and say they can heal from this thinking like I have (3,729 likes) | reducedmilk: where are your earrings from omggg (186 likes)",No,"ED Therapist & Intuitive Eating Coach. Licensed therapist, disclosed in bio. Links to client therapy portal (findyourfreedom.clientsecure.me). Content normalizes flexible eating. Comments show genuine healing responses. No product push, no scam signals."
https://www.tiktok.com/t/ZP8pegAhV/,#intuitiveeating,@lastairbender222,"How to intuitively eat — intuitive eating actually saved me from myself 🙏. Three years ago, I could not buy a bag of chips in my house.",Eliza: The way I needed to hear this today because my brain is always fighting with me (569 likes) | Amyshandel: girl can we be friends lol I live in oc and we are so similar (217 likes) | bayleesorrells: specifically chips - do not belong in my house (27 likes),No,"No credential. Content is personal recovery narrative ('intuitive eating saved me from myself'). Experiential framing, not prescriptive. No product sold in this video despite supplement affiliate codes in bio. Comment section shows empathetic food-relationship engagement."
https://www.tiktok.com/t/ZP8pebGMT/,#antidiet,@wholesomechicknutrition,The problem with 1200 calorie diets — from an anti-diet dietitian. 1200 calories is not enough. Period.,"user294737376: I'm not upping it if I'm gonna gain weight 😳 (261 likes) | haven: I'm 4'11 and sedentary so my maintenance calories are around 1300, so I don't know really what to do to lose more weight (34 likes) | Book toker: My sis is 12 and has about 600-750 calories a day... should I be worried???? (9 likes)",No,"Registered Dietitian (RD), federally protected title. Anti-diet, evidence-based content. Explicitly declines to give personalized advice in comments ('against our code of ethics'). 1:1 coaching through a professional practice site. 324.7K followers, 4.7M likes."
https://www.tiktok.com/t/ZP8pe9SMe/,#intuitiveeating,@fueledbyfitnesss,"How I switched to intuitive eating — to intuitively eating in my transition. Take baby steps, trust the process and be patient w yourself.",Cameryn: It's also hard to decipher between real hunger cues vs cravings for things you previously wouldn't let yourself have (65 likes) | alyssa: my fitness pal was so negative for me it made my ed so much worse and if i didn't track it i would literally break down (120 likes) | Old acct: HALEY! What's the longest break you've taken from lifting I need to take a break but I'm overthinking everything (3 likes),No,"No clinical credential. Personal narrative about transitioning to intuitive eating. Experiential framing ('how I switched'), encourages patience. Comments show genuine disordered eating processing. No product push in this video. DFYNE affiliate in bio but not activated here."
https://www.tiktok.com/t/ZP8pe9SpE/,#fatlosstips,@alexanoban,How I lost fat while eating intuitively — I had a life changing realization when I was on Amazon Live last night.,thisisntsalma: You don't even understand how much you've helped me in intuitive eating!! You break down the concepts so well!! (22 likes) | user: this was my sign to stop tracking i have been in such a slump lately (135 likes) | mima.stewart: Ive come to this realisation too because its crazy that I used to weigh out vegetables to calorie count them!!! (49 likes),No,"Self-described 'concierge wellness coach.' No licensed credential. Content is personal experience with intuitive eating, no medical claims. Brand deal disclosure visible (Amazon Live). Comment section shows positive behavioral shifts. No supplement push or rapid weight loss claims."
https://www.tiktok.com/t/ZP8peT76B/,#intuitiveeating,@eliseseats,"Elise's guide to eating intuitively — honoring your hunger. i am not a professional at all & am still learning, but these are just some things i have learned in my journey. a lot of the principals come from the book 'intuitive eating' linked in my amazon bio.",Nik: NORMALIZE EMOTIONAL HUNGER! You are not BAD. It is HUMAN. Let's all give ourselves grace (97 likes) | Pepper15: too often people equate intuitive eating with hunger/fullness but its so much more (26 likes) | Vicky Conroy: Big planner over here... no one wants me hangry (16 likes),No,"TikTok verified. Explicitly disclaims in caption 'i am not a professional at all & am still learning.' Cites published book (Intuitive Eating by Tribole & Resch) as source. No product pitch, no health claims, no supplement funnel. 468.7K followers, 51.6M likes. Responsible framing despite large following."
https://www.tiktok.com/t/ZP8pe9pYp/,#dietitiansoftiktok,@chris.irish.rd,Reminders from a slightly angry dietitian — No you dont need to drink raw milk.,"Mollsballs: thank you. i get so angry with the raw milk drinkers (6,851 likes) | hexxedbambi: Eating until you're full ISNT overeating. I have to keep reminding myself that (1,214 likes) | lilyffitness: I need more people to hear that every food is a chemical. Even water is a chemical (984 likes)",No,MS RD. Strongest clinical credential in dataset. Bio explicitly states 'I take insurance.' Directly debunks health misinformation. Comment section counters misinformation alongside creator. No supplement affiliate or paid program. Debunker content co-opted by supplement marketer in comments (62 likes).
https://www.tiktok.com/t/ZP8peVoHR/,#nondietdietitian,@thenutritiontea,Math meme but make it wellness — wellness culture math is putting lemon in alkaline water.,"Over the Top Productions: Like putting butter in coffee but not on vegetables (2,262 likes) | Chelsea Alyse: Another one: worried so much about ""toxins"" then turn around and gets Botox! Makes no sense (790 likes) | RxBex21: So tired of the people drinking copious amounts of alcohol shaming me for having a coke once in a while (245 likes)",No,"MS, RDN, CDN. Published author ('Live Nourished'). Content mocks pseudoscience framing used by scam creators (alkaline water, lemon detox). Comment section functions as collective debunking space. No supplement affiliate. Has 'Healthism' playlist signaling structural critique of wellness industry."
https://www.tiktok.com/t/ZP8pegQ3s/,#antidietculture,@helloamandaleigh,anti-almond mom — how i am teaching my kids food freedom! Here's everything that I'm doing as a mother.,"Briggy Boo: Restrictions on food and comments on my body only lead to the exact opposite of what they thought they were accomplishing (637 likes) | Anne the PA: As a primary care provider and mom, I love this! (662 likes) | laurenbartlow: I've never heard of almond mom and I was waiting the whole video for you to say why almonds are bad (765 likes)",No,"No health credential. Finance/mom creator. Anti-diet-culture and pro-food-freedom framing for children. No health claims, no supplement push, no paid coaching in this video. Primary care provider (Anne the PA) endorses in comments. #fatliberation and #foodneutrality hashtags."
https://www.tiktok.com/t/ZP8pepVrd/,#debunk,@drcharlesmd1,"Do not trust collagen supplements — don't trust collagen, so many of these supplements (and topicals) are a waste of your money! Up next: debunking topical collagen, ""strong"" vitamin C, and hair thickening shampoos.","nyxnuit: 1. make sure it's hydrolyzed 2. make sure it's 2.5g of hydrolyzed collagen (1,674 likes) | LAi~CuRLy Tops: Pure Form Collagen has 100% hydrolyzed bovine collagen peptides (62 likes) | baileyelizabeth98: I actually have seen a huge improvement in skin mainly in the hallows of my temples from vital protein collagen (0 likes)",No,"MD, Dermatologist. Harvard+Duke trained. TikTok verified. Bio states 'This is NOT medical advice.' Directly debunks collagen, vitamin C, and hair thickening supplement claims. 1.8M followers, 25.4M likes. Comment section shows supplement marketer promoting competing brand (62 likes), showing debunker content can still be co-opted."
https://www.tiktok.com/t/ZP8peV48x/,#supplementscams,@berootedin,The biggest magnesium scam that I see regularly — It's preventing you from getting the right amount of magnesium to make a difference in your life.,"Juan: The second label is really confusing, it says magnesium glycinate twice 😕 (275 likes) | Ajhar Miah: The brand shown in the video is called double wood supplements isnt it? (14 likes) | Marjorie Cruz: oh no I'm pretty sure that's the brand I have been taking (0 likes)",Yes,"No credential. Bio: 'Magnesium & Wellness Fanatic.' Classic scam-debunker hybrid: uses 'supplement scam' framing to discredit competitors while steering toward preferred brands. Comments reveal specific brand shown in video (Double Wood Supplements). msha.ke link aggregator + Showcase monetization. 266.7K followers, 2M likes. 1,604 comments."
